Path,Coverage,SHA,Content_SHA256,Limit
src/nexus_ai_agent/creative/rendering/executor.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,5d36d9c53f4f10fbd95a578b1cc041ff6f4fff942c7203d9d5f7f282541af448,Not exhaustive behavioral review
src/nexus_ai_agent/creative/rendering/ir.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,8125d0fe3506fd0bdbb2a0cd318eaf0e96e419ed8543675082afba9080db465c,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/analysis.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,9dca0ee777c7f94055a37db23b328930f9871690c3636d13ee5b5542bf75f0ff,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/audio.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,63a7fcfbb4766acc5650bcac0fb81bff7eb5489bf459c1afb57b143c26b93ce3,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/ffmpeg.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,bac147142f039d20338fd67232813a5e9f79c639de39cb38cf9e77365f0c1602,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/image_fill.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,b65669b003fac42103482c8c21d4b982c54601596061bef9dceab90be1ef7726,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/probe.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,093806587b688c485d0065d060fc64744c26e7e66a1a11d61a118fa264daaecf,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/service.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,f0ac6ec6ee3eb51f818ce5322de24162ba6fccfae2eb3d2799aa3628450daadb,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/upscale.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,f76d4b919489796214d32c11f37c5eb393d181cdc05dece9a30b6f89f5dafe66,Not exhaustive behavioral review
src/nexus_ai_agent/creative/slideshow/worker_adapter.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,7bf48bf2207a3fa48033e64c47b06d00a8e200f31fb2e16f35bbbe2db0205df4,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,91ebef2a23e7526321e894da4701ca48ce8b742f07b289aa0da95866fbe7aeaa,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/authorization.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,a63db6fb5625b53e44854ac4680fee08b8cb44b2cb2b402769cddb4647689870,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/bus.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c745e602b0bbb586b87c0b9e73eb39017b11b2c84f6edee1c01c22983d28fb5e,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/capabilities.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,a502050b25350bffc90ad22411ca31ae2cb97b517c36682dd0b60d2855a6aacf,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/lifecycle.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,7f37541f8ab51df35f2eaf2546637ae3338ff46440d874c8bd6fe75b5cfeaec9,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/models.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c73bad4bbbfa297651acb0c999c9297d0acc619a8e601f156cd3847b65000464,Not exhaustive behavioral review
src/nexus_ai_agent/creative/studio/references.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,e1b8d146bd62dde6aebd4dc9d165d89dd460a9e70895287a0edf1f9ec1d32f4c,Not exhaustive behavioral review
src/nexus_ai_agent/creative/video_director.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,59afcb59c0be3b188e21cad8480b5fcadf2973d75036988568456fd4f852b771,Not exhaustive behavioral review
src/nexus_ai_agent/domain/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,aae87c8446183818dce41c3f34e70730045b6ae13c2f22fe7634ed12d7798f15,Not exhaustive behavioral review
src/nexus_ai_agent/domain/glossary.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,dc778d4b024476cd81e2bbe156c5757069108573e19d96e044205011090abb79,Not exhaustive behavioral review
src/nexus_ai_agent/domain/policies/lifecycle_health.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,8f918595d7f35a71fb898543286efe874b133fe03573d40a94b7139d720c9613,Not exhaustive behavioral review
src/nexus_ai_agent/domain/policies/reconciler_policy.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,7375327b835ef5837c116bf293f634e53957bb22f8887ad66db37ccf0f0f4c53,Not exhaustive behavioral review
src/nexus_ai_agent/domain/policies/retention.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4532fd523c1b03c6318eb2d6a9eb08a37c6ab17bd48b8868150db0b4d451e151,Not exhaustive behavioral review
src/nexus_ai_agent/domain/retention.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,8e7a9beebf53c48e8dab2d2ec3977833759cee8972cd584c4d07f3fadc5d4e82,Not exhaustive behavioral review
src/nexus_ai_agent/features/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,f2bff5748118053b4d568277bf26c9ac994f682e4517f76363cb3302134ee0b0,Not exhaustive behavioral review
src/nexus_ai_agent/features/ads.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,9e96b007562119286cfd5232428a7afa4eab762e4cc701cbb58ea121ffe25480,Not exhaustive behavioral review
src/nexus_ai_agent/features/ai_chat.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,1b20a24e18f3b77a4ff1c8052084218389173390c566825dc3e4d2ad7a567aff,Not exhaustive behavioral review
src/nexus_ai_agent/features/ai_memory.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,13cea73cf8e8d2dc1df0a462c8a9fb927d7f7cb164f9ea7df2b3f4d658092aac,Not exhaustive behavioral review
src/nexus_ai_agent/features/analytics.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,abb3132d7032cd64599cb388bf27253dd519dff76ff3a38233a78daed8bbc8f1,Not exhaustive behavioral review
src/nexus_ai_agent/features/anonymous_chat.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c54450df4aa34bcf5ceedba3d819e8d47e5d173804a6e0b382b136fe6e863ad1,Not exhaustive behavioral review
src/nexus_ai_agent/features/calculator.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,6eb4c19bec8cb72a9f49b180ddadc3f15daaf4ffb66c3f607e4b78585f2eb6f9,Not exhaustive behavioral review
src/nexus_ai_agent/features/channel_manager.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,56c54905afa70b248e54b755f055a2452c0c2aa3c4d78cc7500e88bded1c23f3,Not exhaustive behavioral review
src/nexus_ai_agent/features/conversation_store.py,MANUAL_TARGETED_REVIEW,244a01ce8b2d751e2f35699c82a4c758321691f8,0129acccc4568e5b9b636f3f1feb090668983b7b7b1eb1f18647b3624abbdb44,Not exhaustive behavioral review
src/nexus_ai_agent/features/engagement.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,fc7b466828c80e28373eee30e13bc861fb91bbd125cead083457141509f70287,Not exhaustive behavioral review
src/nexus_ai_agent/features/force_join.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,b7cc6d3326dc230dde430e6ea6bec537b2ac999670fccd4ccbd5042cec875286,Not exhaustive behavioral review
src/nexus_ai_agent/features/games.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,18c7690b5d3ae3c0d946f23ee0714851dba01ad74988db86ada4c10b06f178bc,Not exhaustive behavioral review
src/nexus_ai_agent/features/gamification.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,33338af9dffd976cecae79b822a5d9ddcc362581f318cfdb6789a2bd8a4936ed,Not exhaustive behavioral review
src/nexus_ai_agent/features/image_gen.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c011dd4cb7fe5c2031129b99e40c92b4592effd19c6d0120a6e67c4613ab825f,Not exhaustive behavioral review
src/nexus_ai_agent/features/moderation.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,b81409e87f4ed4957712d9ca87c484a28e5d7ae29191ec7d55a1411d4fe5aecd,Not exhaustive behavioral review
src/nexus_ai_agent/features/onboarding.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,05954a2d13c445d726ed8121824192f32e1010627a00bcc628b888cb7cb0ea01,Not exhaustive behavioral review
src/nexus_ai_agent/features/owner_control.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,8fb7ea98ce25c701d3e67b91e48b9574d139e4fd66676752b37dd5e62bc95fa0,Not exhaustive behavioral review
src/nexus_ai_agent/features/personality.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,2a95ef85d756defc1f25c22a5faac43c376c7d0000ca8ce41e685aa4cde19843,Not exhaustive behavioral review
src/nexus_ai_agent/features/rag.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c2e8b77aba1a0a82e87f883a3f5950571c38d456c92b70b470bda9fc1fd2a375,Not exhaustive behavioral review
src/nexus_ai_agent/features/rag_core.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,950f32f4c44487d870b8cc3872c378b9143b9d74f0c0a4849c424de4760dad0b,Not exhaustive behavioral review
src/nexus_ai_agent/features/referral.py,MANUAL_TARGETED_REVIEW,244a01ce8b2d751e2f35699c82a4c758321691f8,b86905046a1bd30ed846cc39294287e340810e83a285c6e70a31c0c5ff7851ff,Not exhaustive behavioral review
src/nexus_ai_agent/features/request_queue.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,79beb95387c145f10befe073b04bf6547f52c9f76bda6a63e8c9a1664fad83a1,Not exhaustive behavioral review
src/nexus_ai_agent/features/speech.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,10e5088671e44009f336032bcbc92d87a0743af33b9ec1a146039b7ecd3fac41,Not exhaustive behavioral review
src/nexus_ai_agent/features/story_gen.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,d3267b5eed96b7ee0ba1068d32ea9b1a435b4e27605307b7279cb231b9822027,Not exhaustive behavioral review
src/nexus_ai_agent/features/summarizer.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,7225e7210b900473ae17b079802aed921377d7aa3552f3abb7b7cbde155475a9,Not exhaustive behavioral review
src/nexus_ai_agent/features/tools.py,MANUAL_TARGETED_REVIEW,244a01ce8b2d751e2f35699c82a4c758321691f8,0ba9c46688f4d31084511cd868e4148be47dc7095052ee91144a579405187b90,Not exhaustive behavioral review
src/nexus_ai_agent/features/viral_engine.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,69ca54c96907b95cf99732e0b2cd64e2c88ce22ddb7f209007a1f56f857387c1,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,9162ff0fde1b65f5c865c9f69d7f29c7abbae2662b4a9826139ff577e3ed8d42,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/loader.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,eed6289feffd7c7f79e40bd8fe84208ffc75d181af9697a34e3fa36ee4818361,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/ar.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,964187b32db4060d1c603d05e285c5c7cdc13f22b8b6c20301fa29039e5e4e29,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/de.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,49d97b9f560823b6752e95b4a3158a3757c64198d64e5d1ca2004be5b630a962,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/en.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6c60d02ace757d88dadecb04487b3d1ff7fb5259413ca6c72b39fd34a39f6b37,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/es.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,9445b78af345b9292fe645d31ebb1c9c8db8e12a9084176a32a9901976827870,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/fa.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,78b8a82bb426e5964680b107e37e0d0acb13be4d233b1151f3050e8429f8eeea,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/fr.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,08ff85466a94d163f8384396081144ac6d23c9c5a55a06c03bb053cf2ef1b230,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/hi.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d700d93ee28c322cc1ada9abc4ce2d2549508a883ef3a0a6a425e4038e653116,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/id.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,2ec11795b14e800634d957d3e770265b4f25a4d1a9696712842bf1726aed53f0,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/it.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6984be93b679beeebb5fa3e2a312a8cbc73c47244a5daa7e12613efcf4778ac5,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/ja.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,2ed36c9f1e9083c8099f35f6c0ef5395cf9e3f2647e8fc61a250ff9ffe35b97c,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/ko.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,70e6509bad4f47fb9d7445daae67695b9797046bd0d597bdb5a6e65d57acaf21,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/pt.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,dde5f4d4680485e75ed420856810ba0d8c01371465ec36861f718822d070f61b,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/ru.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d7b17547f3b1b1ea750fb9ce230d0fd9b0cec4b9604c1989ee1eda283406f830,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/tr.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,726a5b1d1cf96d22bc95a3354fc107e6a6fd6e0868e4c79745e947c0a1295697,Not exhaustive behavioral review
src/nexus_ai_agent/i18n/locales/zh.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,f6af1eb003283f0ef15b9874b6e0315744796e05192b0642c72b6b046d3fadc7,Not exhaustive behavioral review
src/nexus_ai_agent/infrastructure/observability/metrics.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,99978ac8d524126558c4727d47b53c71299148b387705e34f62169103fa59d57,Not exhaustive behavioral review
src/nexus_ai_agent/infrastructure/observability/redaction.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,64cc3a9c4a5821fe8d728308884535620e72cfbcc0f1c5b359b5e1e4a307a12b,Not exhaustive behavioral review
src/nexus_ai_agent/infrastructure/observability/structured.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,1cba3ba89f955f495307932e7f4a65c0445defcbc858cb7496b1dd5b162ce37d,Not exhaustive behavioral review
src/nexus_ai_agent/integrations/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,356fc7857194da2e4cbe551cd8646a2119613b16196269d86d19012650887c01,Not exhaustive behavioral review
src/nexus_ai_agent/integrations/free_tools.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,66f44dead49ad38657362836a11481839cd932f68c56d405fa8871b3b6b902a3,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,510f12bbdf6932d6f46243b51f5d58beddb443358e95dd349d56d2a5343ff3d6,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/creative_verification.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,05babcee70a3a1999ed31cf3b2a41047dd08c3fa52f6d15ea48d0c4e73483f06,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/failure_semantics.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,0310699c2942d10e5590a5b4153a74ad776e84f28403b01157df834ce0a42a71,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/feature_verification.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4f14d87d923c399aeb857e40806cc5774f0c08bee6eb15d8d5c2659d2a321e5d,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/lifecycle.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,3772b1418dae3cf19d88c4d021ec62b9d5f689b0634b2b4ae4c9801f897a8c46,Not exhaustive behavioral review
src/nexus_ai_agent/jobs/verification.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,265951c75a539ea5b64e4b9dc3a1de6d245a5fab29f6e57d343b84c68c71b074,Not exhaustive behavioral review
src/nexus_ai_agent/knowledge/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,442b1454c6d7dfc664408aa9c7ef1b3a5a6af5d7d0a7655a67f2112f314d1083,Not exhaustive behavioral review
src/nexus_ai_agent/knowledge/knowledge_manager.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c99a06517cfbc99f191defd315ed470f94c7ac1bf280a19a897898c4155ccb9d,Not exhaustive behavioral review
src/nexus_ai_agent/knowledge/web_trainer.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,ece882df6108d9df1202f2e0bb25366f19b80afe38e5dca43ee271ac80b1b1c4,Not exhaustive behavioral review
src/nexus_ai_agent/knowledge/wikipedia_trainer.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,6391838223e9097bdd38277c515372ce75120c5447baba9f794159d763098f6d,Not exhaustive behavioral review
src/nexus_ai_agent/llm/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,e0f0b8ea28af980da753ee8edc46a5f3016bdb4c70680f117d3112ff5ea2c609,Not exhaustive behavioral review
src/nexus_ai_agent/llm/fake_llm.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,1a1a41763dda575204a4add5de0b950bb0f528a004b66abef7852cc92abd2cd7,Not exhaustive behavioral review
src/nexus_ai_agent/llm/fallback_provider.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,37b1576eded8ebdfd31c84093b91e1f73ef69d0f6f7d03127ad12930e6816a0b,Not exhaustive behavioral review
src/nexus_ai_agent/llm/gemini_provider.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,9aac5e0149efd32b9f742f86f483d90f8f50a000ee5b52756162d3965c316596,Not exhaustive behavioral review
src/nexus_ai_agent/llm/litellm_provider.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,f91e73ac38379f90fa061f5c93211c4b8d584b284d79ddf260c2a4ffcfae3c9a,Not exhaustive behavioral review
src/nexus_ai_agent/llm/local_llama_cpp.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,b050b5942602f92d8e37454f3694e076caeb43076fae5aa6b94bb2f08860e916,Not exhaustive behavioral review
src/nexus_ai_agent/llm/local_server_provider.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,929f4678676d112c411d146c00a13bcd44a28394e40a90d63daee6c7e3290d94,Not exhaustive behavioral review
src/nexus_ai_agent/llm/provider.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,1b806618b5f77bba55a3f77fae38dcbba0cf8d92294e1955b49c117f633bd9bf,Not exhaustive behavioral review
src/nexus_ai_agent/maintenance/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,9de27fb19c03fb5ddb30360ba377bac55ccab8159d2a3539a0d5b0f2e263cc2d,Not exhaustive behavioral review
src/nexus_ai_agent/maintenance/backup.py,MANUAL_TARGETED_REVIEW,244a01ce8b2d751e2f35699c82a4c758321691f8,57ef8d08a69b693905e6c6dbce285ebb79eabc7fdc9b8bf42785ac0e374f9840,Not exhaustive behavioral review
src/nexus_ai_agent/maintenance/housekeeping.py,MANUAL_TARGETED_REVIEW,244a01ce8b2d751e2f35699c82a4c758321691f8,55465c7541184f4ff50bd9c4f3c956a46fb439101582ab47509a2daa4ab6d14b,Not exhaustive behavioral review
src/nexus_ai_agent/memory/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,Not exhaustive behavioral review
src/nexus_ai_agent/memory/eval.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4d292289d8845ddb565b6372e8e8bf3c23a32ab5937c9a366c9eeb02b4138d0d,Not exhaustive behavioral review
src/nexus_ai_agent/memory/long_term.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,674e893ec64dfbd544f5d81fc172563c884d1343e46ea97e13ddb2bb0dabb330,Not exhaustive behavioral review
src/nexus_ai_agent/memory/short_term.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,5f3f8c640a54392afbaef9494fa4d11ef329a48aecf9fa7753c0aad8411ef59f,Not exhaustive behavioral review
src/nexus_ai_agent/observability/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,Not exhaustive behavioral review
src/nexus_ai_agent/observability/logging.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,2a78dac38790c633bd52a83691c77ad7146207c46e985a726a8c46709b3f638c,Not exhaustive behavioral review
src/nexus_ai_agent/orchestration/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,Not exhaustive behavioral review
src/nexus_ai_agent/orchestration/graph.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,3bc40846446930ab503ee06dfbb80cc50b22ba7be9634cd383c25a2173265e38,Not exhaustive behavioral review
src/nexus_ai_agent/orchestration/router.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,6d1acc3e2486aa1797401bf9fcb807ac1ae090f58384292c8109a8398062c630,Not exhaustive behavioral review
src/nexus_ai_agent/orchestration/state.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4ed99d70814d26cb30df3c4fef1fba07a8d274b9e7723ccc78137312f899bb27,Not exhaustive behavioral review
src/nexus_ai_agent/personality/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,Not exhaustive behavioral review
src/nexus_ai_agent/personality/engine.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,fba3111c5cfd62fd10ff8c4a6e69b8fb6d41a356c72976c4ebd17b6bfb84a25f,Not exhaustive behavioral review
src/nexus_ai_agent/presence.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,592836092597b0cc0414bbcab19abe284c043929c02f23baabb8a0914defa809,Not exhaustive behavioral review
src/nexus_ai_agent/storage/__init__.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,53194ba36c48afd0ee734367f1cd59d0671cbbda790051ae402d86186e8666af,Not exhaustive behavioral review
src/nexus_ai_agent/storage/adopt_pg.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,18abce3d749aee694e33d1842769985915942f983ffd1010aadf4833f6f615c4,Not exhaustive behavioral review
src/nexus_ai_agent/storage/ai_storage.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,c1a390b6602099d12f9f76a680a96c59373688e7d8b9cf4f2d5af2ca9a0f1b61,Not exhaustive behavioral review
src/nexus_ai_agent/storage/ai_storage_manager.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4c27b6daa0c40bff66bcb261fe633d8a062994196ce3dca6e3f0f58cf3df7c02,Not exhaustive behavioral review
src/nexus_ai_agent/storage/checkpoint_adapter.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,cf6c6ae7b7a3ffe36244570040d835d22751e61f28b76a363a117cea6d138e10,Not exhaustive behavioral review
src/nexus_ai_agent/storage/checkpoint_fingerprint.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,4070e1f542b81db356f62d228d2c01dc92bfa661f86cd78e52939f71324832fa,Not exhaustive behavioral review
src/nexus_ai_agent/storage/checkpoint_golden.json,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,7b5b537a28265838816a9c4f5b83a371df065cab3ab801219be333b9cf1423f2,Not exhaustive behavioral review
src/nexus_ai_agent/storage/checkpoint_lifecycle.py,DB_PATH_SEARCH_ONLY,244a01ce8b2d751e2f35699c82a4c758321691f8,afdb2be4d2cae58d315b4ba1480000829142e5a68b1cd4779cdfede7a2aba770,Not exhaustive behavioral review
